  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   1.122E+016  2.318E-036  5.143E-036  1.593E-038  7.280E-033  2.757E-010  3.550E-013  3.943E-031  1.293E-017  4.216E-026  4.865E-031
   1.259E+016  8.575E-036  1.956E-035  2.010E-038  9.146E-033  4.210E-010  4.304E-013  4.657E-031  1.203E-017  3.705E-026  7.471E-031
   1.413E+016  4.911E-035  1.129E-034  2.384E-038  1.168E-032  7.142E-010  5.243E-013  5.219E-031  1.035E-017  2.966E-026  1.180E-030
   1.585E+016  3.902E-034  8.771E-034  2.758E-038  1.585E-032  1.278E-009  6.452E-013  5.587E-031  8.253E-018  2.142E-026  1.809E-030
   1.778E+016  3.676E-033  7.923E-033  3.486E-038  2.501E-032  2.252E-009  8.089E-013  5.865E-031  6.309E-018  1.422E-026  2.630E-030
   1.995E+016  3.603E-032  7.351E-032  5.831E-038  5.364E-032  3.639E-009  1.043E-012  6.325E-031  4.760E-018  9.777E-027  3.877E-030
   2.239E+016  3.200E-031  6.103E-031  1.525E-037  1.774E-031  4.996E-009  1.384E-012  7.699E-031  3.519E-018  7.809E-027  6.649E-030
   2.512E+016  2.159E-030  3.807E-030  5.988E-037  8.671E-031  5.365E-009  1.856E-012  1.272E-030  2.479E-018  6.471E-027  1.642E-029
   2.818E+016  9.183E-030  1.510E-029  3.008E-036  5.460E-030  4.212E-009  2.398E-012  3.154E-030  1.648E-018  4.529E-027  6.589E-029
   3.162E+016  2.277E-029  3.616E-029  1.746E-035  3.926E-029  2.415E-009  2.786E-012  1.008E-029  1.067E-018  2.514E-027  3.699E-028
   3.548E+016  3.660E-029  5.847E-029  1.111E-034  2.901E-028  1.071E-009  2.719E-012  3.820E-029  7.083E-019  1.225E-027  2.305E-027
   3.981E+016  4.393E-029  7.263E-029  7.427E-034  2.028E-027  3.694E-010  2.069E-012  1.689E-028  4.963E-019  5.787E-028  1.381E-026
   4.467E+016  3.919E-029  6.898E-029  4.967E-033  1.264E-026  9.277E-011  1.077E-012  8.155E-028  3.605E-019  2.584E-028  7.145E-026
   5.012E+016  2.305E-029  4.495E-029  3.250E-032  6.854E-026  1.520E-011  3.096E-013  3.999E-027  2.588E-019  9.572E-029  2.980E-025
   5.623E+016  7.817E-030  1.790E-029  2.089E-031  3.244E-025  1.373E-012  4.967E-014  1.883E-026  1.646E-019  2.562E-029  1.000E-024
   6.310E+016  1.470E-030  4.264E-030  1.328E-030  1.309E-024  5.416E-014  5.193E-015  9.110E-026  8.088E-020  4.785E-030  2.922E-024
   7.079E+016  1.623E-031  6.488E-031  8.904E-030  4.476E-024  9.301E-016  4.956E-016  5.131E-025  3.033E-020  7.268E-031  9.226E-024
   7.943E+016  1.350E-032  7.988E-032  7.249E-029  1.420E-023  1.075E-016  7.422E-017  3.999E-024  1.027E-020  1.529E-031  4.574E-023
   8.913E+016  1.112E-033  9.653E-033  1.043E-027  6.977E-023  3.118E-017  1.659E-017  7.542E-023  3.638E-021  6.132E-032  6.848E-022
   1.000E+017  1.014E-034  1.027E-033  3.968E-026  1.069E-021  8.049E-018  3.456E-018  2.892E-021  1.307E-021  2.264E-032  2.504E-020
   1.122E+017  1.180E-035  9.627E-035  8.116E-025  1.146E-020  1.648E-018  8.137E-019  4.594E-020  4.504E-022  3.752E-033  4.334E-019
   1.259E+017  1.623E-036  1.088E-035  4.963E-024  4.407E-020  2.366E-019  3.298E-019  2.408E-019  1.288E-022  2.839E-034  2.673E-018
   1.413E+017  2.185E-037  1.450E-036  1.034E-023  6.449E-020  2.103E-020  1.683E-019  4.977E-019  2.632E-023  3.540E-035  6.749E-018
   1.585E+017  2.589E-038  1.786E-037  8.264E-024  3.931E-020  1.093E-021  8.411E-020  4.538E-019  3.501E-024  9.251E-036  7.758E-018
   1.778E+017  2.522E-039  1.822E-038  2.633E-024  1.024E-020  7.038E-023  3.946E-020  1.854E-019  2.804E-025  1.707E-036  4.483E-018
   1.995E+017  1.900E-040  1.439E-039  3.252E-025  1.101E-021  2.004E-023  1.714E-020  3.303E-020  1.245E-026  1.831E-037  1.716E-018
   2.239E+017  1.046E-041  8.288E-041  1.483E-026  4.628E-023  8.030E-024  6.807E-021  3.151E-021  2.811E-028  1.075E-038  7.900E-019
   2.512E+017  3.989E-043  3.300E-042  2.594E-028  7.837E-025  3.219E-024  2.439E-021  7.024E-022  2.952E-030  3.374E-040  5.470E-019
   2.818E+017  1.003E-044  8.653E-044  8.409E-030  2.574E-026  1.238E-024  7.774E-022  4.436E-022  1.380E-032  5.947E-042  4.428E-019
   3.162E+017  1.613E-046  1.451E-045  4.271E-030  1.367E-026  4.399E-025  2.174E-022  2.980E-022  5.324E-035  6.286E-044  3.493E-019
   3.548E+017  1.723E-048  1.616E-047  2.526E-030  8.682E-027  1.391E-025  5.253E-023  1.834E-022  9.333E-037  3.909E-046  2.502E-019
   3.981E+017  1.517E-050  1.490E-049  1.137E-030  4.239E-027  3.740E-026  1.095E-023  1.024E-022  2.972E-038  1.356E-048  1.599E-019
   4.467E+017  1.626E-052  1.723E-051  8.561E-032  2.989E-028  7.181E-027  2.275E-024  6.363E-023  1.349E-039  3.609E-051  9.400E-020
   5.012E+017  1.627E-054  1.868E-053  2.686E-032  8.167E-029  1.093E-027  4.385E-025  4.366E-023  6.436E-041  8.691E-054  5.605E-020
   RADIUS      CH3COOH2+   HOCH2CH2O+  C3CCH+      C3CCH       HSiS        SiSH+       C5H+        HSiO2+      H2COOCH3+   C5H         



   RADIUS      OCSH+       C5H-        HOCHCHOH2+  H2SiS       H2SiS+      C3HCCH+     C5H2+       C5H2        C3HCCH      C3CCH2+     
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  1.235E-017  1.224E-044  1.778E-033  2.329E-019  4.220E-021  1.563E-055  2.945E-041  4.278E-042  3.575E-047  6.900E-050
   1.259E+014  9.012E-018  2.795E-042  5.454E-032  1.327E-018  1.388E-020  9.680E-054  8.033E-040  4.791E-040  1.063E-045  8.064E-048
   1.413E+014  6.050E-018  4.882E-041  3.266E-031  3.132E-018  2.944E-020  1.139E-052  4.350E-039  5.265E-039  7.978E-045  1.355E-046
   1.585E+014  3.768E-018  3.091E-040  1.030E-030  5.439E-018  5.311E-020  6.942E-052  1.219E-038  2.252E-038  3.517E-044  9.655E-046
   1.778E+014  2.198E-018  1.170E-039  2.322E-030  8.174E-018  8.815E-020  3.016E-051  2.418E-038  5.951E-038  1.186E-043  4.264E-045
   1.995E+014  1.218E-018  3.283E-039  4.283E-030  1.133E-017  1.392E-019  1.074E-050  3.944E-038  1.198E-037  3.420E-043  1.395E-044
   2.239E+014  6.588E-019  7.634E-039  6.930E-030  1.496E-017  2.127E-019  3.365E-050  5.795E-038  2.059E-037  8.918E-043  3.730E-044
   2.512E+014  3.716E-019  1.568E-038  1.025E-029  1.915E-017  3.176E-019  9.655E-050  8.156E-038  3.231E-037  2.169E-042  8.641E-044
   2.818E+014  2.451E-019  2.954E-038  1.423E-029  2.402E-017  4.662E-019  2.599E-049  1.143E-037  4.816E-037  5.014E-042  1.802E-043
   3.162E+014  2.082E-019  5.239E-038  1.885E-029  2.972E-017  6.755E-019  6.678E-049  1.622E-037  6.976E-037  1.116E-041  3.473E-043
   3.548E+014  2.199E-019  8.888E-038  2.412E-029  3.634E-017  9.691E-019  1.654E-048  2.337E-037  9.937E-037  2.413E-041  6.297E-043
   3.981E+014  2.597E-019  1.460E-037  3.004E-029  4.396E-017  1.379E-018  3.983E-048  3.398E-037  1.400E-036  5.099E-041  1.089E-042
   4.467E+014  3.192E-019  2.341E-037  3.664E-029  5.263E-017  1.949E-018  9.382E-048  4.951E-037  1.953E-036  1.058E-040  1.815E-042
   5.012E+014  3.968E-019  3.690E-037  4.395E-029  6.241E-017  2.740E-018  2.171E-047  7.186E-037  2.704E-036  2.166E-040  2.944E-042
   5.623E+014  4.942E-019  5.753E-037  5.202E-029  7.338E-017  3.833E-018  4.952E-047  1.036E-036  3.712E-036  4.382E-040  4.686E-042
   6.310E+014  6.158E-019  8.909E-037  6.093E-029  8.562E-017  5.340E-018  1.117E-046  1.481E-036  5.057E-036  8.783E-040  7.383E-042
   7.079E+014  7.664E-019  1.376E-036  7.077E-029  9.925E-017  7.413E-018  2.495E-046  2.099E-036  6.837E-036  1.747E-039  1.162E-041
   7.943E+014  9.527E-019  2.129E-036  8.164E-029  1.144E-016  1.026E-017  5.527E-046  2.952E-036  9.177E-036  3.448E-039  1.843E-041
   8.913E+014  1.183E-018  3.308E-036  9.366E-029  1.311E-016  1.415E-017  1.214E-045  4.123E-036  1.224E-035  6.747E-039  2.979E-041
   1.000E+015  1.467E-018  5.172E-036  1.070E-028  1.497E-016  1.948E-017  2.639E-045  5.725E-036  1.622E-035  1.304E-038  4.946E-041
   1.122E+015  1.815E-018  8.152E-036  1.218E-028  1.701E-016  2.674E-017  5.649E-045  7.928E-036  2.140E-035  2.468E-038  8.483E-041
   1.259E+015  2.243E-018  1.297E-035  1.383E-028  1.926E-016  3.662E-017  1.182E-044  1.098E-035  2.818E-035  4.539E-038  1.504E-040
   1.413E+015  2.766E-018  2.086E-035  1.567E-028  2.174E-016  5.005E-017  2.399E-044  1.528E-035  3.711E-035  8.078E-038  2.740E-040
   1.585E+015  3.405E-018  3.395E-035  1.772E-028  2.447E-016  6.824E-017  4.724E-044  2.134E-035  4.878E-035  1.396E-037  5.084E-040
   1.778E+015  4.181E-018  5.592E-035  2.003E-028  2.746E-016  9.283E-017  9.051E-044  2.983E-035  6.375E-035  2.359E-037  9.505E-040
   1.995E+015  5.123E-018  9.307E-035  2.262E-028  3.073E-016  1.260E-016  1.697E-043  4.149E-035  8.263E-035  3.925E-037  1.775E-039
   2.239E+015  6.262E-018  1.561E-034  2.554E-028  3.431E-016  1.706E-016  3.137E-043  5.713E-035  1.063E-034  6.475E-037  3.296E-039
   2.512E+015  7.634E-018  2.625E-034  2.882E-028  3.822E-016  2.305E-016  5.742E-043  7.773E-035  1.363E-034  1.062E-036  6.065E-039
   2.818E+015  9.283E-018  4.406E-034  3.253E-028  4.248E-016  3.107E-016  1.044E-042  1.045E-034  1.751E-034  1.733E-036  1.104E-038
   3.162E+015  1.126E-017  7.347E-034  3.672E-028  4.712E-016  4.176E-016  1.887E-042  1.392E-034  2.264E-034  2.812E-036  1.982E-038
   3.548E+015  1.361E-017  1.213E-033  4.146E-028  5.217E-016  5.598E-016  3.384E-042  1.841E-034  2.964E-034  4.516E-036  3.505E-038
   3.981E+015  1.641E-017  1.979E-033  4.683E-028  5.765E-016  7.482E-016  6.004E-042  2.424E-034  3.944E-034  7.156E-036  6.085E-038
   4.467E+015  1.972E-017  3.187E-033  5.292E-028  6.361E-016  9.971E-016  1.049E-041  3.182E-034  5.341E-034  1.113E-035  1.033E-037
   5.012E+015  2.362E-017  5.064E-033  5.984E-028  7.006E-016  1.325E-015  1.796E-041  4.173E-034  7.365E-034  1.696E-035  1.712E-037
   5.623E+015  2.821E-017  7.944E-033  6.771E-028  7.705E-016  1.754E-015  3.011E-041  5.472E-034  1.032E-033  2.522E-035  2.763E-037
   6.310E+015  3.358E-017  1.232E-032  7.664E-028  8.462E-016  2.316E-015  4.927E-041  7.174E-034  1.466E-033  3.661E-035  4.339E-037
   7.079E+015  3.986E-017  1.889E-032  8.677E-028  9.284E-016  3.048E-015  7.863E-041  9.404E-034  2.108E-033  5.187E-035  6.629E-037
   7.943E+015  4.717E-017  2.867E-032  9.813E-028  1.018E-015  4.006E-015  1.223E-040  1.230E-033  3.094E-033  7.185E-035  9.852E-037
   8.913E+015  5.566E-017  4.306E-032  1.106E-027  1.117E-015  5.281E-015  1.849E-040  1.599E-033  4.838E-033  9.765E-035  1.424E-036
   1.000E+016  6.550E-017  6.342E-032  1.238E-027  1.232E-015  7.055E-015  2.714E-040  2.052E-033  9.126E-033  1.313E-034  2.000E-036
   1.122E+016  7.692E-017  8.864E-032  1.372E-027  1.377E-015  9.736E-015  3.862E-040  2.569E-033  2.376E-032  1.786E-034  2.729E-036
   1.259E+016  9.029E-017  1.087E-031  1.516E-027  1.585E-015  1.425E-014  5.409E-040  3.112E-033  7.647E-032  2.583E-034  3.650E-036
   1.413E+016  1.064E-016  1.075E-031  1.747E-027  1.946E-015  2.245E-014  7.875E-040  3.704E-033  2.327E-031  4.267E-034  4.954E-036
   1.585E+016  1.273E-016  9.330E-032  2.320E-027  2.740E-015  3.730E-014  1.274E-039  4.632E-033  5.950E-031  8.090E-034  7.353E-036
   1.778E+016  1.608E-016  8.221E-032  4.060E-027  4.883E-015  6.154E-014  2.152E-039  6.773E-033  1.346E-030  1.544E-033  1.323E-035
   1.995E+016  2.269E-016  7.968E-032  1.004E-026  1.106E-014  9.275E-014  3.272E-039  1.247E-032  2.890E-030  2.658E-033  3.247E-035
   2.239E+016  3.585E-016  9.861E-032  3.189E-026  2.756E-014  1.153E-013  4.458E-039  3.046E-032  6.562E-030  4.331E-033  1.165E-034
   2.512E+016  5.819E-016  1.964E-031  1.018E-025  6.533E-014  1.043E-013  6.312E-039  1.026E-031  1.995E-029  7.854E-033  5.336E-034
   2.818E+016  8.569E-016  7.109E-031  2.592E-025  1.352E-013  6.194E-014  1.359E-038  4.016E-031  1.051E-028  2.281E-032  2.426E-033
   3.162E+016  1.069E-015  3.887E-030  4.822E-025  2.313E-013  2.494E-014  6.812E-038  1.508E-030  8.261E-028  1.474E-031  9.671E-033
   3.548E+016  1.130E-015  2.428E-029  7.018E-025  3.128E-013  7.906E-015  5.457E-037  5.606E-030  7.171E-027  1.371E-030  3.508E-032
   3.981E+016  1.010E-015  1.466E-028  8.887E-025  3.234E-013  2.080E-015  4.275E-036  2.127E-029  5.974E-026  1.118E-029  1.235E-031
   4.467E+016  7.260E-016  7.761E-028  9.792E-025  2.529E-013  4.179E-016  2.813E-035  7.530E-029  4.493E-025  6.840E-029  4.016E-031
   5.012E+016  3.949E-016  3.442E-027  8.470E-025  1.535E-013  5.427E-017  1.528E-034  2.252E-028  2.924E-024  3.077E-028  1.069E-030
   5.623E+016  1.559E-016  1.325E-026  5.066E-025  7.695E-014  3.429E-018  6.986E-034  5.183E-028  1.637E-023  1.036E-027  2.106E-030
   6.310E+016  4.758E-017  4.850E-026  2.088E-025  3.429E-014  7.462E-020  2.856E-033  9.288E-028  8.238E-023  2.689E-027  2.962E-030
   7.079E+016  1.197E-017  2.002E-025  6.661E-026  1.432E-014  5.598E-022  1.283E-032  1.983E-027  4.142E-022  6.168E-027  3.186E-030
   7.943E+016  2.402E-018  1.188E-024  2.236E-026  5.726E-015  2.903E-023  1.348E-031  1.395E-026  2.511E-021  2.529E-026  3.722E-030
   8.913E+016  3.128E-019  1.745E-023  1.036E-026  2.150E-015  5.120E-024  1.179E-029  3.933E-025  2.815E-020  7.558E-025  1.003E-029
   1.000E+017  2.183E-020  5.416E-022  6.191E-027  6.983E-016  1.047E-024  1.249E-027  2.758E-023  8.301E-019  3.220E-023  1.164E-028
   1.122E+017  1.248E-021  7.709E-021  3.949E-027  1.727E-016  1.904E-025  3.238E-026  8.987E-022  1.441E-017  4.374E-022  1.091E-027
   1.259E+017  1.604E-022  4.018E-020  2.279E-027  2.847E-017  2.372E-026  1.998E-025  8.265E-021  8.380E-017  1.697E-021  3.629E-027
   1.413E+017  4.519E-023  8.978E-020  1.077E-027  2.735E-018  1.658E-027  3.681E-025  2.570E-020  1.835E-016  2.196E-021  4.173E-027
   1.585E+017  1.674E-023  9.612E-020  3.943E-028  1.322E-019  5.921E-029  2.298E-025  3.193E-020  1.741E-016  1.045E-021  1.747E-027
   1.778E+017  5.784E-024  5.458E-020  1.072E-028  2.748E-021  2.222E-030  4.955E-026  1.814E-020  8.099E-017  1.843E-022  2.660E-028
   1.995E+017  1.638E-024  2.165E-020  2.070E-029  2.168E-023  3.061E-031  3.468E-027  6.216E-021  2.420E-017  1.123E-023  1.388E-029
   2.239E+017  3.584E-025  1.086E-020  2.720E-030  2.659E-025  4.820E-032  7.102E-029  2.398E-021  8.620E-018  2.118E-025  2.293E-031
   2.512E+017  5.806E-026  8.556E-021  2.332E-031  3.221E-026  6.025E-033  4.033E-031  1.421E-021  4.949E-018  1.164E-027  1.211E-033
   2.818E+017  6.776E-027  8.179E-021  1.256E-032  3.991E-027  5.654E-034  6.953E-034  9.998E-022  3.517E-018  2.026E-030  9.676E-036
   3.162E+017  5.682E-028  7.839E-021  4.174E-034  4.016E-028  3.862E-035  4.415E-037  6.844E-022  2.515E-018  1.344E-033  9.868E-037
   3.548E+017  3.581E-029  6.951E-021  8.974E-036  3.119E-029  1.998E-036  1.399E-040  4.219E-022  1.665E-018  4.579E-037  1.025E-037
   3.981E+017  1.816E-030  5.498E-021  1.580E-037  1.801E-030  9.784E-038  5.246E-044  2.331E-022  9.982E-019  1.865E-040  9.127E-039
   4.467E+017  5.792E-032  3.461E-021  3.519E-039  8.606E-032  6.111E-039  1.159E-046  1.427E-022  5.725E-019  3.865E-043  2.095E-040
   5.012E+017  1.681E-033  2.063E-021  7.054E-041  3.289E-033  4.021E-040  5.704E-048  9.684E-023  3.382E-019  1.657E-044  2.474E-041
   RADIUS      OCSH+       C5H-        HOCHCHOH2+  H2SiS       H2SiS+      C3HCCH+     C5H2+       C5H2        C3HCCH      C3CCH2+     



   RADIUS      C4N         AlCl        C4N+        AlHCl       H3SiS+      HC4N        C5H3+       HC4N+       C3HCCH2+    H2CCCHCCH   
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  5.167E-033  0.000E+000  8.316E-040  0.000E+000  1.644E-026  3.285E-034  2.782E-041  2.846E-042  2.893E-053  2.641E-043
   1.259E+014  2.529E-031  0.000E+000  2.499E-039  0.000E+000  1.599E-025  9.511E-033  5.532E-040  2.107E-041  1.793E-051  3.778E-041
   1.413E+014  2.110E-030  0.000E+000  5.734E-039  0.000E+000  5.177E-025  5.895E-032  2.778E-039  7.953E-041  2.109E-050  4.452E-040
   1.585E+014  8.862E-030  0.000E+000  1.245E-038  0.000E+000  1.147E-024  2.025E-031  8.283E-039  2.217E-040  1.285E-049  1.939E-039
   1.778E+014  2.613E-029  0.000E+000  2.679E-038  0.000E+000  2.132E-024  5.177E-031  1.904E-038  5.210E-040  5.576E-049  5.069E-039
   1.995E+014  6.232E-029  0.000E+000  5.734E-038  0.000E+000  3.602E-024  1.116E-030  3.762E-038  1.100E-039  1.982E-048  9.848E-039
   2.239E+014  1.291E-028  0.000E+000  1.211E-037  0.000E+000  5.741E-024  2.153E-030  6.738E-038  2.162E-039  6.200E-048  1.595E-038
   2.512E+014  2.423E-028  0.000E+000  2.506E-037  0.000E+000  8.818E-024  3.847E-030  1.125E-037  4.032E-039  1.776E-047  2.306E-038
   2.818E+014  4.224E-028  0.000E+000  5.060E-037  0.000E+000  1.322E-023  6.490E-030  1.781E-037  7.236E-039  4.774E-047  3.107E-038
   3.162E+014  6.960E-028  0.000E+000  9.971E-037  0.000E+000  1.947E-023  1.047E-029  2.703E-037  1.261E-038  1.225E-046  4.010E-038
   3.548E+014  1.097E-027  0.000E+000  1.921E-036  0.000E+000  2.831E-023  1.629E-029  3.969E-037  2.145E-038  3.030E-046  5.041E-038
   3.981E+014  1.668E-027  0.000E+000  3.628E-036  0.000E+000  4.066E-023  2.462E-029  5.669E-037  3.580E-038  7.287E-046  6.240E-038
   4.467E+014  2.465E-027  0.000E+000  6.733E-036  0.000E+000  5.774E-023  3.630E-029  7.912E-037  5.883E-038  1.713E-045  7.652E-038
   5.012E+014  3.554E-027  0.000E+000  1.231E-035  0.000E+000  8.109E-023  5.241E-029  1.083E-036  9.542E-038  3.954E-045  9.327E-038
   5.623E+014  5.023E-027  0.000E+000  2.223E-035  0.000E+000  1.127E-022  7.433E-029  1.458E-036  1.531E-037  8.992E-045  1.132E-037
   6.310E+014  6.979E-027  0.000E+000  3.977E-035  0.000E+000  1.553E-022  1.038E-028  1.935E-036  2.431E-037  2.021E-044  1.370E-037
   7.079E+014  9.558E-027  0.000E+000  7.075E-035  0.000E+000  2.121E-022  1.431E-028  2.536E-036  3.829E-037  4.500E-044  1.653E-037
   7.943E+014  1.293E-026  0.000E+000  1.256E-034  0.000E+000  2.874E-022  1.952E-028  3.285E-036  5.984E-037  9.935E-044  1.993E-037
   8.913E+014  1.731E-026  0.000E+000  2.231E-034  0.000E+000  3.868E-022  2.636E-028  4.210E-036  9.283E-037  2.175E-043  2.402E-037
   1.000E+015  2.296E-026  0.000E+000  3.970E-034  0.000E+000  5.171E-022  3.534E-028  5.365E-036  1.430E-036  4.710E-043  2.900E-037
   1.122E+015  3.021E-026  0.000E+000  7.062E-034  0.000E+000  6.871E-022  4.712E-028  6.792E-036  2.185E-036  1.004E-042  3.515E-037
   1.259E+015  3.949E-026  0.000E+000  1.252E-033  0.000E+000  9.077E-022  6.263E-028  8.664E-036  3.310E-036  2.093E-042  4.291E-037
   1.413E+015  5.130E-026  0.000E+000  2.203E-033  0.000E+000  1.193E-021  8.318E-028  1.099E-035  4.967E-036  4.235E-042  5.287E-037
   1.585E+015  6.629E-026  0.000E+000  3.840E-033  0.000E+000  1.559E-021  1.106E-027  1.359E-035  7.377E-036  8.306E-042  6.584E-037
   1.778E+015  8.528E-026  0.000E+000  6.620E-033  0.000E+000  2.029E-021  1.475E-027  1.620E-035  1.083E-035  1.585E-041  8.292E-037
   1.995E+015  1.092E-025  0.000E+000  1.128E-032  0.000E+000  2.627E-021  1.971E-027  1.869E-035  1.575E-035  2.961E-041  1.057E-036
   2.239E+015  1.395E-025  0.000E+000  1.903E-032  0.000E+000  3.385E-021  2.637E-027  2.108E-035  2.264E-035  5.449E-041  1.364E-036
   2.512E+015  1.774E-025  0.000E+000  3.183E-032  0.000E+000  4.344E-021  3.529E-027  2.343E-035  3.224E-035  9.933E-041  1.783E-036
   2.818E+015  2.251E-025  0.000E+000  5.283E-032  0.000E+000  5.550E-021  4.722E-027  2.584E-035  4.547E-035  1.798E-040  2.363E-036
   3.162E+015  2.848E-025  0.000E+000  8.720E-032  0.000E+000  7.062E-021  6.314E-027  2.841E-035  6.354E-035  3.236E-040  3.175E-036
   3.548E+015  3.594E-025  0.000E+000  1.430E-031  0.000E+000  8.949E-021  8.439E-027  3.127E-035  8.797E-035  5.776E-040  4.324E-036
   3.981E+015  4.524E-025  0.000E+000  2.332E-031  0.000E+000  1.130E-020  1.128E-026  3.453E-035  1.207E-034  1.020E-039  5.963E-036
   4.467E+015  5.682E-025  0.000E+000  3.780E-031  0.000E+000  1.421E-020  1.508E-026  3.832E-035  1.644E-034  1.773E-039  8.312E-036
   5.012E+015  7.120E-025  0.000E+000  6.085E-031  0.000E+000  1.780E-020  2.016E-026  4.276E-035  2.222E-034  3.023E-039  1.168E-035
   5.623E+015  8.901E-025  0.000E+000  9.718E-031  0.000E+000  2.223E-020  2.696E-026  4.796E-035  2.986E-034  5.041E-039  1.649E-035
   6.310E+015  1.110E-024  0.000E+000  1.540E-030  0.000E+000  2.767E-020  3.608E-026  5.401E-035  3.997E-034  8.206E-039  2.330E-035
   7.079E+015  1.381E-024  0.000E+000  2.419E-030  0.000E+000  3.432E-020  4.828E-026  6.096E-035  5.336E-034  1.303E-038  3.287E-035
   7.943E+015  1.716E-024  0.000E+000  3.779E-030  0.000E+000  4.239E-020  6.460E-026  6.874E-035  7.117E-034  2.016E-038  4.614E-035
   8.913E+015  2.128E-024  0.000E+000  5.913E-030  0.000E+000  5.207E-020  8.655E-026  7.696E-035  9.499E-034  3.039E-038  6.427E-035
   1.000E+016  2.643E-024  0.000E+000  9.495E-030  0.000E+000  6.342E-020  1.167E-025  8.469E-035  1.270E-033  4.473E-038  8.862E-035
   1.122E+016  3.301E-024  0.000E+000  1.656E-029  0.000E+000  7.617E-020  1.611E-025  9.119E-035  1.705E-033  6.491E-038  1.205E-034
   1.259E+016  4.167E-024  0.000E+000  3.360E-029  0.000E+000  8.971E-020  2.369E-025  1.006E-034  2.304E-033  9.652E-038  1.607E-034
   1.413E+016  5.285E-024  0.000E+000  7.643E-029  0.000E+000  1.041E-019  3.928E-025  1.331E-034  3.166E-033  1.619E-037  2.095E-034
   1.585E+016  6.586E-024  0.000E+000  1.685E-028  0.000E+000  1.245E-019  7.428E-025  2.379E-034  4.497E-033  3.379E-037  2.680E-034
