  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   1.413E+015  4.951E-007  2.028E-005  8.319E-018  8.011E-007  3.306E-011  6.054E-003  1.464E-010  1.493E-017  5.962E-003  2.172E-007
   1.585E+015  4.216E-007  1.835E-005  8.501E-018  6.599E-007  3.382E-011  5.444E-003  1.398E-010  1.521E-017  5.474E-003  2.202E-007
   1.778E+015  3.646E-007  1.658E-005  8.817E-018  5.484E-007  3.459E-011  4.875E-003  1.335E-010  1.547E-017  5.014E-003  2.223E-007
   1.995E+015  3.194E-007  1.497E-005  9.260E-018  4.605E-007  3.536E-011  4.350E-003  1.273E-010  1.570E-017  4.583E-003  2.235E-007
   2.239E+015  2.828E-007  1.351E-005  9.822E-018  3.911E-007  3.613E-011  3.867E-003  1.215E-010  1.591E-017  4.181E-003  2.239E-007
   2.512E+015  2.525E-007  1.218E-005  1.049E-017  3.365E-007  3.691E-011  3.427E-003  1.158E-010  1.609E-017  3.807E-003  2.233E-007
   2.818E+015  2.268E-007  1.097E-005  1.126E-017  2.935E-007  3.768E-011  3.028E-003  1.104E-010  1.625E-017  3.460E-003  2.218E-007
   3.162E+015  2.047E-007  9.882E-006  1.213E-017  2.595E-007  3.846E-011  2.667E-003  1.051E-010  1.638E-017  3.139E-003  2.193E-007
   3.548E+015  1.855E-007  8.899E-006  1.307E-017  2.327E-007  3.924E-011  2.343E-003  1.001E-010  1.648E-017  2.844E-003  2.161E-007
   3.981E+015  1.685E-007  8.012E-006  1.408E-017  2.113E-007  4.001E-011  2.052E-003  9.529E-011  1.655E-017  2.572E-003  2.119E-007
   4.467E+015  1.534E-007  7.214E-006  1.514E-017  1.941E-007  4.079E-011  1.793E-003  9.064E-011  1.660E-017  2.322E-003  2.070E-007
   5.012E+015  1.398E-007  6.496E-006  1.622E-017  1.801E-007  4.156E-011  1.563E-003  8.617E-011  1.662E-017  2.095E-003  2.013E-007
   5.623E+015  1.274E-007  5.856E-006  1.729E-017  1.686E-007  4.233E-011  1.359E-003  8.187E-011  1.664E-017  1.888E-003  1.949E-007
   6.310E+015  1.161E-007  5.302E-006  1.835E-017  1.587E-007  4.310E-011  1.179E-003  7.771E-011  1.669E-017  1.705E-003  1.880E-007
   7.079E+015  1.057E-007  4.871E-006  1.951E-017  1.502E-007  4.386E-011  1.021E-003  7.370E-011  1.695E-017  1.556E-003  1.807E-007
   7.943E+015  9.619E-008  4.681E-006  2.147E-017  1.425E-007  4.462E-011  8.843E-004  6.980E-011  1.794E-017  1.472E-003  1.741E-007
   8.913E+015  8.739E-008  5.000E-006  2.726E-017  1.354E-007  4.538E-011  7.672E-004  6.600E-011  2.109E-017  1.526E-003  1.704E-007
   1.000E+016  7.929E-008  6.386E-006  4.741E-017  1.286E-007  4.615E-011  6.714E-004  6.229E-011  3.016E-017  1.871E-003  1.755E-007
   1.122E+016  7.191E-008  9.845E-006  1.127E-016  1.220E-007  4.694E-011  6.005E-004  5.864E-011  5.502E-017  2.786E-003  2.010E-007
   1.259E+016  6.527E-008  1.702E-005  2.998E-016  1.153E-007  4.779E-011  5.614E-004  5.509E-011  1.221E-016  4.731E-003  2.681E-007
   1.413E+016  5.944E-008  3.034E-005  7.712E-016  1.086E-007  4.880E-011  5.647E-004  5.177E-011  3.004E-016  8.375E-003  4.091E-007
   1.585E+016  5.440E-008  5.313E-005  1.831E-015  1.017E-007  5.015E-011  6.242E-004  4.925E-011  7.565E-016  1.460E-002  6.689E-007
   1.778E+016  5.000E-008  8.976E-005  4.106E-015  9.486E-008  5.219E-011  7.553E-004  4.937E-011  1.860E-015  2.441E-002  1.110E-006
   1.995E+016  4.614E-008  1.458E-004  9.351E-015  8.882E-008  5.549E-011  9.720E-004  5.770E-011  4.409E-015  3.883E-002  1.841E-006
   2.239E+016  4.280E-008  2.285E-004  2.249E-014  8.503E-008  6.105E-011  1.280E-003  8.896E-011  1.023E-014  5.872E-002  3.055E-006
   2.512E+016  3.987E-008  3.476E-004  5.318E-014  8.463E-008  7.036E-011  1.662E-003  1.770E-010  2.382E-014  8.467E-002  4.890E-006
   2.818E+016  3.692E-008  5.140E-004  1.064E-013  8.621E-008  8.547E-011  2.068E-003  3.860E-010  5.633E-014  1.173E-001  6.799E-006
   3.162E+016  3.344E-008  7.277E-004  1.656E-013  8.489E-008  1.087E-010  2.390E-003  8.056E-010  1.330E-013  1.579E-001  7.397E-006
   3.548E+016  2.921E-008  9.499E-004  2.065E-013  7.642E-008  1.415E-010  2.474E-003  1.485E-009  3.043E-013  2.095E-001  6.049E-006
   3.981E+016  2.431E-008  1.090E-003  2.190E-013  6.102E-008  1.828E-010  2.197E-003  2.287E-009  6.647E-013  2.752E-001  3.770E-006
   4.467E+016  1.891E-008  1.048E-003  1.996E-013  4.223E-008  2.281E-010  1.599E-003  2.808E-009  1.397E-012  3.560E-001  1.827E-006
   5.012E+016  1.330E-008  8.016E-004  1.706E-013  2.450E-008  2.676E-010  9.129E-004  2.668E-009  2.895E-012  4.469E-001  7.053E-007
   5.623E+016  8.314E-009  4.524E-004  1.556E-013  1.143E-008  2.919E-010  3.926E-004  1.910E-009  6.106E-012  5.336E-001  2.122E-007
   6.310E+016  4.914E-009  1.675E-004  1.387E-013  4.145E-009  3.067E-010  1.227E-004  9.892E-010  1.278E-011  5.969E-001  4.526E-008
   7.079E+016  3.437E-009  3.521E-005  1.413E-013  1.200E-009  3.314E-010  2.705E-005  3.921E-010  2.487E-011  6.149E-001  7.668E-009
   7.943E+016  3.684E-009  4.369E-006  2.005E-013  4.068E-010  3.750E-010  4.257E-006  1.922E-010  3.866E-011  5.733E-001  1.985E-009
   8.913E+016  5.629E-009  6.531E-007  4.051E-013  3.323E-010  3.353E-010  6.692E-007  1.950E-010  4.324E-011  4.886E-001  1.398E-009
   1.000E+017  8.375E-009  2.895E-007  8.538E-013  3.993E-010  1.674E-010  2.476E-007  1.932E-010  3.858E-011  3.977E-001  1.130E-009
   1.122E+017  9.632E-009  1.582E-007  1.459E-012  3.984E-010  5.069E-011  1.079E-007  1.241E-010  3.194E-011  3.200E-001  6.128E-010
   1.259E+017  8.426E-009  5.671E-008  1.908E-012  3.001E-010  2.058E-011  3.003E-008  5.179E-011  2.640E-011  2.578E-001  2.090E-010
   1.413E+017  5.841E-009  1.374E-008  1.920E-012  1.723E-010  1.804E-011  5.725E-009  1.690E-011  2.227E-011  2.087E-001  5.260E-011
   1.585E+017  3.305E-009  3.303E-009  1.477E-012  7.527E-011  1.929E-011  1.178E-009  6.862E-012  1.932E-011  1.701E-001  1.534E-011
   1.778E+017  1.549E-009  1.105E-009  8.457E-013  2.446E-011  2.104E-011  3.601E-010  4.127E-012  1.733E-011  1.399E-001  6.112E-012
   1.995E+017  6.036E-010  4.228E-010  3.441E-013  5.723E-012  2.313E-011  1.240E-010  2.818E-012  1.613E-011  1.162E-001  2.521E-012
   2.239E+017  1.935E-010  1.582E-010  9.361E-014  9.379E-013  2.557E-011  3.920E-011  1.869E-012  1.559E-011  9.781E-002  9.114E-013
   2.512E+017  4.949E-011  5.429E-011  1.594E-014  1.067E-013  2.843E-011  9.747E-012  1.052E-012  1.566E-011  8.356E-002  2.493E-013
   2.818E+017  9.748E-012  1.699E-011  1.614E-015  8.479E-015  3.182E-011  1.587E-012  4.260E-013  1.629E-011  7.259E-002  4.330E-014
   3.162E+017  1.435E-012  5.848E-012  9.441E-017  4.658E-016  3.593E-011  1.443E-013  1.085E-013  1.749E-011  6.422E-002  4.116E-015
   3.548E+017  1.541E-013  2.965E-012  3.158E-018  1.686E-017  4.107E-011  6.962E-015  1.693E-014  1.927E-011  5.789E-002  2.059E-016
   3.981E+017  1.180E-014  2.010E-012  6.156E-020  3.786E-019  4.707E-011  2.053E-016  1.909E-015  2.119E-011  5.255E-002  6.368E-018
   4.467E+017  6.302E-016  1.314E-012  1.016E-021  5.493E-021  4.865E-011  6.515E-018  2.689E-016  1.823E-011  4.310E-002  2.428E-019
   5.012E+017  2.472E-017  8.001E-013  1.284E-023  5.340E-023  4.867E-011  2.393E-019  4.971E-017  1.416E-011  3.424E-002  1.131E-020
   RADIUS      CH3         NH          CH4+        CH4         O+          NH2         NH2+        O-          O           NH3+        



   RADIUS      OH          NH3         OH-         OH+         CH5+        NH4+        H2O         H2O+        F           H3O+        
   1.000E+014  0.000E+000  9.716E+002  0.000E+000  0.000E+000  0.000E+000  0.000E+000  3.342E+005  0.000E+000  1.555E+001  0.000E+000
   1.122E+014  1.060E-005  7.717E+002  1.117E-005  5.613E-011  5.038E-010  1.013E-001  2.655E+005  4.993E-010  3.500E-012  2.013E-004
   1.259E+014  1.431E-005  6.129E+002  1.132E-005  5.872E-011  3.412E-010  1.221E-001  2.109E+005  5.033E-010  5.783E-012  1.940E-004
   1.413E+014  1.965E-005  4.868E+002  1.122E-005  6.142E-011  2.125E-010  1.118E-001  1.675E+005  5.074E-010  7.002E-012  1.868E-004
   1.585E+014  2.738E-005  3.867E+002  1.110E-005  6.422E-011  1.227E-010  9.754E-002  1.331E+005  5.115E-010  7.919E-012  1.796E-004
   1.778E+014  3.859E-005  3.072E+002  1.096E-005  6.712E-011  6.633E-011  8.439E-002  1.057E+005  5.158E-010  8.836E-012  1.727E-004
   1.995E+014  5.457E-005  2.440E+002  1.081E-005  7.013E-011  3.403E-011  7.284E-002  8.396E+004  5.201E-010  9.854E-012  1.660E-004
   2.239E+014  7.680E-005  1.938E+002  1.064E-005  7.326E-011  1.704E-011  6.279E-002  6.669E+004  5.245E-010  1.102E-011  1.595E-004
   2.512E+014  1.078E-004  1.539E+002  1.045E-005  7.650E-011  8.891E-012  5.407E-002  5.297E+004  5.290E-010  1.239E-011  1.534E-004
   2.818E+014  1.542E-004  1.223E+002  1.024E-005  7.986E-011  5.421E-012  4.650E-002  4.208E+004  5.336E-010  1.402E-011  1.476E-004
   3.162E+014  2.321E-004  9.711E+001  1.003E-005  8.333E-011  4.253E-012  3.995E-002  3.342E+004  5.383E-010  1.598E-011  1.421E-004
   3.548E+014  3.707E-004  7.713E+001  9.791E-006  8.693E-011  4.146E-012  3.428E-002  2.655E+004  5.430E-010  1.836E-011  1.367E-004
   3.981E+014  6.178E-004  6.126E+001  9.541E-006  9.065E-011  4.514E-012  2.938E-002  2.109E+004  5.478E-010  2.076E-011  1.314E-004
   4.467E+014  1.037E-003  4.866E+001  9.275E-006  9.449E-011  5.112E-012  2.514E-002  1.675E+004  5.527E-010  2.455E-011  1.263E-004
   5.012E+014  1.690E-003  3.865E+001  8.995E-006  9.847E-011  5.850E-012  2.147E-002  1.331E+004  5.577E-010  2.900E-011  1.213E-004
   5.623E+014  2.572E-003  3.070E+001  8.700E-006  1.026E-010  6.700E-012  1.832E-002  1.057E+004  5.627E-010  3.424E-011  1.164E-004
   6.310E+014  3.573E-003  2.438E+001  8.393E-006  1.068E-010  7.669E-012  1.559E-002  8.396E+003  5.678E-010  4.039E-011  1.118E-004
   7.079E+014  4.511E-003  1.936E+001  8.073E-006  1.112E-010  8.758E-012  1.325E-002  6.669E+003  5.729E-010  4.762E-011  1.073E-004
   7.943E+014  5.242E-003  1.538E+001  7.744E-006  1.157E-010  9.979E-012  1.124E-002  5.297E+003  5.781E-010  5.611E-011  1.030E-004
   8.913E+014  5.726E-003  1.221E+001  7.405E-006  1.203E-010  1.134E-011  9.507E-003  4.208E+003  5.834E-010  6.607E-011  9.886E-005
   1.000E+015  5.999E-003  9.700E+000  7.060E-006  1.251E-010  1.286E-011  8.025E-003  3.342E+003  5.887E-010  7.774E-011  9.488E-005
   1.122E+015  6.122E-003  7.704E+000  6.709E-006  1.300E-010  1.454E-011  6.758E-003  2.655E+003  5.941E-010  9.141E-011  9.106E-005
   1.259E+015  6.148E-003  6.118E+000  6.356E-006  1.350E-010  1.639E-011  5.677E-003  2.109E+003  5.995E-010  1.074E-010  8.739E-005
   1.413E+015  6.113E-003  4.859E+000  6.001E-006  1.402E-010  1.841E-011  4.756E-003  1.675E+003  6.050E-010  1.261E-010  8.386E-005
   1.585E+015  6.038E-003  3.859E+000  5.648E-006  1.456E-010  2.061E-011  3.974E-003  1.331E+003  6.105E-010  1.479E-010  8.047E-005
   1.778E+015  5.936E-003  3.064E+000  5.297E-006  1.510E-010  2.299E-011  3.311E-003  1.057E+003  6.160E-010  1.735E-010  7.720E-005
   1.995E+015  5.814E-003  2.434E+000  4.952E-006  1.566E-010  2.554E-011  2.751E-003  8.395E+002  6.216E-010  2.031E-010  7.407E-005
   2.239E+015  5.675E-003  1.933E+000  4.614E-006  1.624E-010  2.826E-011  2.280E-003  6.669E+002  6.272E-010  2.377E-010  7.105E-005
   2.512E+015  5.523E-003  1.535E+000  4.285E-006  1.683E-010  3.113E-011  1.883E-003  5.297E+002  6.329E-010  2.779E-010  6.815E-005
   2.818E+015  5.358E-003  1.219E+000  3.965E-006  1.744E-010  3.413E-011  1.552E-003  4.208E+002  6.385E-010  3.247E-010  6.536E-005
   3.162E+015  5.184E-003  9.678E-001  3.658E-006  1.805E-010  3.724E-011  1.275E-003  3.342E+002  6.442E-010  3.784E-010  6.267E-005
   3.548E+015  5.000E-003  7.685E-001  3.363E-006  1.869E-010  4.042E-011  1.044E-003  2.655E+002  6.499E-010  4.414E-010  6.009E-005
   3.981E+015  4.810E-003  6.102E-001  3.082E-006  1.933E-010  4.363E-011  8.533E-004  2.109E+002  6.556E-010  5.138E-010  5.760E-005
   4.467E+015  4.613E-003  4.845E-001  2.816E-006  1.999E-010  4.683E-011  6.954E-004  1.675E+002  6.614E-010  5.975E-010  5.521E-005
   5.012E+015  4.414E-003  3.847E-001  2.564E-006  2.067E-010  4.996E-011  5.654E-004  1.331E+002  6.671E-010  6.939E-010  5.291E-005
   5.623E+015  4.215E-003  3.055E-001  2.328E-006  2.136E-010  5.297E-011  4.586E-004  1.057E+002  6.729E-010  8.050E-010  5.069E-005
   6.310E+015  4.030E-003  2.426E-001  2.106E-006  2.206E-010  5.580E-011  3.712E-004  8.395E+001  6.788E-010  9.333E-010  4.856E-005
   7.079E+015  3.895E-003  1.926E-001  1.899E-006  2.278E-010  5.839E-011  3.001E-004  6.668E+001  6.851E-010  1.084E-009  4.652E-005
   7.943E+015  3.904E-003  1.529E-001  1.700E-006  2.351E-010  6.067E-011  2.424E-004  5.297E+001  6.934E-010  1.267E-009  4.462E-005
   8.913E+015  4.272E-003  1.214E-001  1.498E-006  2.426E-010  6.258E-011  1.960E-004  4.207E+001  7.093E-010  1.513E-009  4.297E-005
   1.000E+016  5.434E-003  9.636E-002  1.260E-006  2.502E-010  6.404E-011  1.591E-004  3.342E+001  7.501E-010  1.893E-009  4.191E-005
   1.122E+016  8.177E-003  7.646E-002  9.244E-007  2.580E-010  6.498E-011  1.299E-004  2.654E+001  8.617E-010  2.572E-009  4.216E-005
   1.259E+016  1.378E-002  6.064E-002  4.784E-007  2.662E-010  6.530E-011  1.064E-004  2.107E+001  1.151E-009  3.916E-009  4.507E-005
   1.413E+016  2.409E-002  4.803E-002  1.360E-007  2.751E-010  6.497E-011  8.677E-005  1.673E+001  1.834E-009  6.789E-009  5.289E-005
   1.585E+016  4.153E-002  3.795E-002  3.287E-008  2.862E-010  6.430E-011  6.980E-005  1.326E+001  3.309E-009  1.368E-008  6.863E-005
   1.778E+016  6.883E-002  2.983E-002  9.254E-009  3.033E-010  6.550E-011  5.495E-005  1.050E+001  6.223E-009  3.263E-008  9.529E-005
   1.995E+016  1.085E-001  2.325E-002  2.510E-009  3.374E-010  7.380E-011  4.174E-005  8.286E+000  1.152E-008  5.346E-008  1.334E-004
   2.239E+016  1.621E-001  1.782E-002  6.585E-010  4.171E-010  9.519E-011  2.967E-005  6.503E+000  2.044E-008  1.406E-007  1.754E-004
   2.512E+016  2.284E-001  1.330E-002  1.763E-010  6.074E-010  1.300E-010  1.893E-005  5.057E+000  3.433E-008  3.540E-007  1.999E-004
   2.818E+016  3.025E-001  9.470E-003  5.094E-011  1.039E-009  1.610E-010  1.061E-005  3.876E+000  5.427E-008  7.967E-007  1.835E-004
   3.162E+016  3.741E-001  6.250E-003  1.678E-011  1.930E-009  1.655E-010  5.239E-006  2.905E+000  8.038E-008  1.560E-006  1.349E-004
   3.548E+016  4.293E-001  3.668E-003  6.621E-012  3.575E-009  1.451E-010  2.287E-006  2.108E+000  1.108E-007  2.690E-006  8.739E-005
   3.981E+016  4.537E-001  1.821E-003  3.224E-012  6.243E-009  1.147E-010  8.651E-007  1.460E+000  1.410E-007  4.220E-006  5.599E-005
   4.467E+016  4.370E-001  7.240E-004  1.978E-012  9.944E-009  8.237E-011  2.712E-007  9.470E-001  1.633E-007  6.254E-006  3.584E-005
   5.012E+016  3.758E-001  2.165E-004  1.579E-012  1.399E-008  5.283E-011  6.347E-008  5.612E-001  1.686E-007  8.906E-006  2.123E-005
   5.623E+016  2.759E-001  4.476E-005  1.633E-012  1.658E-008  3.066E-011  9.298E-009  2.955E-001  1.513E-007  1.213E-005  1.052E-005
   6.310E+016  1.623E-001  5.396E-006  1.940E-012  1.590E-008  1.785E-011  8.743E-010  1.327E-001  1.136E-007  1.567E-005  4.052E-006
   7.079E+016  6.937E-002  2.977E-007  2.340E-012  1.165E-008  1.216E-011  6.500E-011  4.750E-002  6.692E-008  1.796E-005  1.192E-006
   7.943E+016  1.936E-002  1.129E-008  2.376E-012  6.591E-009  1.178E-011  8.793E-012  1.239E-002  2.946E-008  1.749E-005  2.919E-007
   8.913E+016  3.637E-003  2.933E-009  1.798E-012  3.204E-009  1.643E-011  4.206E-012  2.213E-003  9.932E-009  1.512E-005  6.827E-008
   1.000E+017  5.212E-004  1.674E-009  1.105E-012  1.236E-009  2.399E-011  2.753E-012  2.616E-004  2.509E-009  1.251E-005  1.404E-008
   1.122E+017  5.769E-005  6.780E-010  6.326E-013  3.785E-010  2.849E-011  1.258E-012  1.981E-005  4.956E-010  1.031E-005  2.337E-009
   1.259E+017  6.549E-006  1.633E-010  3.600E-013  1.656E-010  2.591E-011  3.499E-013  1.148E-006  1.517E-010  8.509E-006  5.830E-010
   1.413E+017  2.308E-006  2.629E-011  2.067E-013  1.313E-010  1.810E-011  6.785E-014  1.792E-007  1.033E-010  7.022E-006  3.059E-010
   1.585E+017  1.620E-006  4.397E-012  1.198E-013  1.230E-010  9.631E-012  1.421E-014  9.241E-008  8.411E-011  5.769E-006  1.788E-010
   1.778E+017  1.181E-006  9.631E-013  6.984E-014  1.188E-010  3.808E-012  3.747E-015  5.321E-008  6.630E-011  4.708E-006  9.330E-011
   1.995E+017  8.421E-007  2.081E-013  4.062E-014  1.182E-010  1.079E-012  9.330E-016  2.964E-008  4.908E-011  3.811E-006  4.169E-011
   2.239E+017  5.904E-007  3.662E-014  2.329E-014  1.212E-010  2.113E-013  1.837E-016  1.602E-008  3.312E-011  3.064E-006  1.532E-011
   2.512E+017  4.102E-007  4.476E-015  1.294E-014  1.246E-010  2.801E-014  2.442E-017  8.478E-009  1.930E-011  2.450E-006  4.340E-012
   2.818E+017  2.845E-007  3.136E-016  6.819E-015  1.201E-010  2.505E-015  1.818E-018  4.441E-009  9.041E-012  1.953E-006  8.715E-013
   3.162E+017  1.982E-007  1.065E-017  3.320E-015  1.013E-010  1.496E-016  6.450E-020  2.326E-009  3.283E-012  1.553E-006  1.181E-013
   3.548E+017  1.396E-007  1.651E-019  1.452E-015  7.451E-011  5.733E-018  1.034E-021  1.229E-009  1.009E-012  1.235E-006  1.164E-014
   3.981E+017  9.919E-008  1.350E-021  5.429E-016  5.120E-011  1.352E-019  8.787E-024  6.609E-010  3.321E-013  9.808E-007  1.050E-015
   4.467E+017  6.678E-008  1.203E-023  1.352E-016  3.798E-011  2.383E-021  9.126E-026  3.659E-010  1.637E-013  7.791E-007  1.402E-016
   5.012E+017  4.378E-008  1.235E-025  2.632E-017  2.977E-011  3.019E-023  1.143E-027  2.029E-010  1.030E-013  6.189E-007  2.223E-017
   RADIUS      OH          NH3         OH-         OH+         CH5+        NH4+        H2O         H2O+        F           H3O+        



   RADIUS      F+          HF+         HF          H2F+        Na+         Na          Mg          C2+         C2-         C2          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  1.041E-013  3.042E-014  1.235E+001  5.393E-006  0.000E+000  0.000E+000  0.000E+000  2.977E-023  5.747E-021  1.589E-011
   1.259E+014  1.073E-013  3.137E-014  9.809E+000  6.690E-006  0.000E+000  0.000E+000  0.000E+000  2.136E-023  5.247E-020  4.713E-011
   1.413E+014  1.106E-013  3.234E-014  7.791E+000  6.440E-006  0.000E+000  0.000E+000  0.000E+000  1.487E-023  1.468E-019  7.642E-011
   1.585E+014  1.140E-013  3.333E-014  6.189E+000  5.862E-006  0.000E+000  0.000E+000  0.000E+000  1.076E-023  2.677E-019  9.950E-011
   1.778E+014  1.175E-013  3.434E-014  4.916E+000  5.253E-006  0.000E+000  0.000E+000  0.000E+000  8.884E-024  3.972E-019  1.167E-010
   1.995E+014  1.210E-013  3.536E-014  3.905E+000  4.681E-006  0.000E+000  0.000E+000  0.000E+000  8.858E-024  5.241E-019  1.292E-010
   2.239E+014  1.246E-013  3.641E-014  3.102E+000  4.162E-006  0.000E+000  0.000E+000  0.000E+000  1.036E-023  6.420E-019  1.381E-010
   2.512E+014  1.282E-013  3.747E-014  2.464E+000  3.695E-006  0.000E+000  0.000E+000  0.000E+000  1.329E-023  7.481E-019  1.444E-010
   2.818E+014  1.319E-013  3.856E-014  1.957E+000  3.277E-006  0.000E+000  0.000E+000  0.000E+000  1.794E-023  8.414E-019  1.488E-010
   3.162E+014  1.357E-013  3.966E-014  1.555E+000  2.905E-006  0.000E+000  0.000E+000  0.000E+000  2.514E-023  9.226E-019  1.518E-010
   3.548E+014  1.395E-013  4.078E-014  1.235E+000  2.572E-006  0.000E+000  0.000E+000  0.000E+000  3.671E-023  9.927E-019  1.538E-010
   3.981E+014  1.434E-013  4.191E-014  9.809E-001  2.276E-006  0.000E+000  0.000E+000  0.000E+000  5.640E-023  1.053E-018  1.550E-010
   4.467E+014  1.473E-013  4.306E-014  7.791E-001  2.013E-006  0.000E+000  0.000E+000  0.000E+000  9.191E-023  1.106E-018  1.558E-010
   5.012E+014  1.513E-013  4.423E-014  6.189E-001  1.779E-006  0.000E+000  0.000E+000  0.000E+000  1.593E-022  1.151E-018  1.562E-010
   5.623E+014  1.553E-013  4.541E-014  4.916E-001  1.571E-006  0.000E+000  0.000E+000  0.000E+000  2.930E-022  1.192E-018  1.563E-010
   6.310E+014  1.594E-013  4.660E-014  3.905E-001  1.386E-006  0.000E+000  0.000E+000  0.000E+000  5.664E-022  1.229E-018  1.562E-010
   7.079E+014  1.636E-013  4.781E-014  3.102E-001  1.221E-006  0.000E+000  0.000E+000  0.000E+000  1.140E-021  1.262E-018  1.559E-010
   7.943E+014  1.678E-013  4.904E-014  2.464E-001  1.076E-006  0.000E+000  0.000E+000  0.000E+000  2.362E-021  1.293E-018  1.556E-010
   8.913E+014  1.720E-013  5.027E-014  1.957E-001  9.465E-007  0.000E+000  0.000E+000  0.000E+000  4.961E-021  1.323E-018  1.551E-010
   1.000E+015  1.762E-013  5.152E-014  1.555E-001  8.322E-007  0.000E+000  0.000E+000  0.000E+000  1.035E-020  1.351E-018  1.547E-010
   1.122E+015  1.805E-013  5.277E-014  1.235E-001  7.312E-007  0.000E+000  0.000E+000  0.000E+000  2.098E-020  1.380E-018  1.542E-010
   1.259E+015  1.849E-013  5.404E-014  9.809E-002  6.418E-007  0.000E+000  0.000E+000  0.000E+000  3.987E-020  1.408E-018  1.538E-010
   1.413E+015  1.892E-013  5.531E-014  7.791E-002  5.630E-007  0.000E+000  0.000E+000  0.000E+000  6.940E-020  1.436E-018  1.535E-010
   1.585E+015  1.936E-013  5.659E-014  6.189E-002  4.935E-007  0.000E+000  0.000E+000  0.000E+000  1.096E-019  1.466E-018  1.532E-010
   1.778E+015  1.980E-013  5.788E-014  4.916E-002  4.323E-007  0.000E+000  0.000E+000  0.000E+000  1.592E-019  1.496E-018  1.529E-010
   1.995E+015  2.024E-013  5.917E-014  3.905E-002  3.784E-007  0.000E+000  0.000E+000  0.000E+000  2.174E-019  1.527E-018  1.527E-010
